AssetPath,GameObjectPath,TextValue,Class,Group,HasBinder,ExistingKey,SuggestedKey,ReuseOf,Notes
"Assets/Prefabs/UI/Shop/StaminaShopSelectionScreen.prefab","StaminaShopRegionPill/Seg_KANSAI","KANSAI",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_KANSAI,,""
"Assets/Prefabs/UI/Shop/StaminaShopSelectionScreen.prefab","StaminaShopRegionPill/Seg_CHUGOKU","CHUGOKU",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_CHUGOKU,,""
"Assets/Prefabs/UI/Shop/StaminaShopSelectionScreen.prefab","StaminaShopRegionPill/Seg_SHIKOKU","SHIKOKU",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_SHIKOKU,,""
"Assets/Prefabs/UI/Shop/StaminaShopSelectionScreen.prefab","StaminaShopRegionPill/Seg_KYUSHU","KYUSHU",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_KYUSHU,,""
"Assets/Prefabs/UI/Shop/StaminaShopSelectionScreen.prefab","StaminaShopPrefecturePill/Seg_ALL","ALL",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_ALL,,""
"Assets/Prefabs/UI/Shop/StaminaShopSelectionScreen.prefab","StaminaShopPrefecturePill/Seg_MIE","MIE",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_MIE,,""
"Assets/Prefabs/UI/Shop/StaminaShopSelectionScreen.prefab","StaminaShopPrefecturePill/Seg_SHIGA","SHIGA",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_SHIGA,,""
"Assets/Prefabs/UI/Shop/StaminaShopSelectionScreen.prefab","StaminaShopPrefecturePill/Seg_KYOTO","KYOTO",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_KYOTO,,""
"Assets/Prefabs/UI/Shop/StaminaShopSelectionScreen.prefab","StaminaShopPrefecturePill/Seg_OSAKA","OSAKA",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_OSAKA,,""
"Assets/Prefabs/UI/Shop/StaminaShopSelectionScreen.prefab","StaminaShopPrefecturePill/Seg_HYOGO","HYOGO",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_HYOGO,,""
"Assets/Prefabs/UI/Shop/StaminaShopSelectionScreen.prefab","StaminaShopPrefecturePill/Seg_NARA","NARA",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_NARA,,""
"Assets/Prefabs/UI/Shop/StaminaShopSelectionScreen.prefab","StaminaShopPrefecturePill/Seg_WAKAYAMA","WAKAYAMA",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_WAKAYAMA,,""
"Assets/Prefabs/UI/Tournaments/TournamentCloseButton.prefab","Text","CLOSE",STATIC_COPY,Rankings/Tournaments,N,,SETTINGS_CLOSE,REUSE_EXISTING,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Finished.prefab","CollapsedContainer/TitleArea/TitleHRow/Title","Next",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_NEXT,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Finished.prefab","CollapsedContainer/TitleArea/SubtitleRow/Subtitle","Lomond Country Club  - Hole 1 - Par 5",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_LOMOND_COUNTRY_CLUB_HOLE_1_PAR_5,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Finished.prefab","CollapsedContainer/RewardsRow/RewardSlot1/Reward1Amount","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Finished.prefab","CollapsedContainer/RewardsRow/RewardSlot2/Reward2Amount","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Finished.prefab","CollapsedContainer/RewardsRow/RewardSlot3/Reward3Amount","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Finished.prefab","ExpandedContainer/TitleAreaExp/TitleExp","FINISHED",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_FINISHED,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Finished.prefab","ExpandedContainer/TitleAreaExp/SubtitleRowExp/SubtitleExp","Lomond Country Club - Hole 1 - Par 5",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_LOMOND_COUNTRY_CLUB_HOLE_1_PAR_5,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Finished.prefab","ExpandedContainer/Tutorial/StatsBlockText","TEE OFF: REGULAR
STROKES: <color=#50C878>4 (PAR)</color>
TIME: 00:02:34
RANK: #7",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_TEE_OFF_REGULAR_STROKES_COLOR_50,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Finished.prefab","ExpandedContainer/RewardsRowExp/RewardSlot1Exp/Reward1AmountExp","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Finished.prefab","ExpandedContainer/RewardsRowExp/RewardSlot2Exp/Reward2AmountExp","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Finished.prefab","ExpandedContainer/RewardsRowExp/RewardSlot3Exp/Reward3AmountExp","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Finished.prefab","ExpandedContainer/ActionButton/Label","PLAY",STATIC_COPY,Rankings/Tournaments,N,,BTN_START,REUSE_EXISTING,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Locked.prefab","CollapsedContainer/TitleArea/TitleHRow/Title","LOCKED",STATIC_COPY,Rankings/Tournaments,N,,BAG_LOCKED,REUSE_EXISTING,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Locked.prefab","CollapsedContainer/TitleArea/SubtitleRow/Subtitle","Lomond Country Club - Hole 3 - Par 4",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_LOMOND_COUNTRY_CLUB_HOLE_3_PAR_4,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Locked.prefab","CollapsedContainer/RewardsRow/RewardSlot1/Reward1Amount","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Locked.prefab","CollapsedContainer/RewardsRow/RewardSlot2/Reward2Amount","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Locked.prefab","CollapsedContainer/RewardsRow/RewardSlot3/Reward3Amount","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Locked.prefab","ExpandedContainer/TitleAreaExp/TitleExp","NEXT",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_NEXT,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Locked.prefab","ExpandedContainer/TitleAreaExp/SubtitleRowExp/SubtitleExp","Lomond Country Club  - Hole 1 - Par 5",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_LOMOND_COUNTRY_CLUB_HOLE_1_PAR_5,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Locked.prefab","ExpandedContainer/Tutorial/DescriptionText","Description placeholder",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_DESCRIPTION_PLACEHOLDER,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Locked.prefab","ExpandedContainer/RewardsRowExp/RewardSlot1Exp/Reward1AmountExp","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Locked.prefab","ExpandedContainer/RewardsRowExp/RewardSlot2Exp/Reward2AmountExp","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Locked.prefab","ExpandedContainer/RewardsRowExp/RewardSlot3Exp/Reward3AmountExp","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Locked.prefab","ExpandedContainer/ActionButton/Label","PLAY",STATIC_COPY,Rankings/Tournaments,N,,BTN_START,REUSE_EXISTING,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Next.prefab","CollapsedContainer/TitleArea/TitleHRow/Title","Next",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_NEXT,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Next.prefab","CollapsedContainer/TitleArea/SubtitleRow/Subtitle","Lomond Country Club  - Hole 1 - Par 5",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_LOMOND_COUNTRY_CLUB_HOLE_1_PAR_5,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Next.prefab","CollapsedContainer/RewardsRow/RewardSlot1/Reward1Amount","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Next.prefab","CollapsedContainer/RewardsRow/RewardSlot2/Reward2Amount","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Next.prefab","CollapsedContainer/RewardsRow/RewardSlot3/Reward3Amount","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Next.prefab","ExpandedContainer/TitleAreaExp/TitleExp","NEXT",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_NEXT,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Next.prefab","ExpandedContainer/TitleAreaExp/SubtitleRowExp/SubtitleExp","Lomond Country Club - Hole 1 - Par 5",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_LOMOND_COUNTRY_CLUB_HOLE_1_PAR_5,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Next.prefab","ExpandedContainer/Tutorial/DescriptionText","The tee shot is best aimed at the sloping fairway; favor the left side to open the green.",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_THE_TEE_SHOT_IS_BEST_AIMED_AT_TH,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Next.prefab","ExpandedContainer/RewardsRowExp/RewardSlot1Exp/Reward1AmountExp","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Next.prefab","ExpandedContainer/RewardsRowExp/RewardSlot2Exp/Reward2AmountExp","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Next.prefab","ExpandedContainer/RewardsRowExp/RewardSlot3Exp/Reward3AmountExp","x10",UNKNOWN,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentHoleCard_Next.prefab","ExpandedContainer/ActionButton/Label","PLAY",STATIC_COPY,Rankings/Tournaments,N,,BTN_START,REUSE_EXISTING,""
"Assets/Prefabs/UI/Tournaments/TournamentLeaderboardEmptyState.prefab","Title","No finishers yet",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_NO_FINISHERS_YET,,""
"Assets/Prefabs/UI/Tournaments/TournamentLeaderboardEmptyState.prefab","Body","Be the first to complete every hole and top the board.",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_BE_THE_FIRST_TO_COMPLETE_EVERY_H,,""
"Assets/Prefabs/UI/Tournaments/TournamentPlayerStickyRow.prefab","RankingsCard/Rank","--",DYNAMIC_PLACEHOLDER,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentPlayerStickyRow.prefab","RankingsCard/Name+Level/NameLabel","GALADRIEL",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_GALADRIEL,,""
"Assets/Prefabs/UI/Tournaments/TournamentPlayerStickyRow.prefab","RankingsCard/Name+Level/Rarity+Level/RartityLabel ","RARE",STATIC_COPY,Rankings/Tournaments,N,,RARITY_RARE,REUSE_EXISTING,""
"Assets/Prefabs/UI/Tournaments/TournamentPlayerStickyRow.prefab","RankingsCard/Name+Level/Rarity+Level/LevelLabel "," - LV 80",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_LV_80,,""
"Assets/Prefabs/UI/Tournaments/TournamentPlayerStickyRow.prefab","RankingsCard/RewardPoints/Background/NameLabel","80 STROKES",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_80_STROKES,,""
"Assets/Prefabs/UI/Tournaments/TournamentPlayerStickyRow.prefab","LiveBadge/LiveText","LIVE",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_LIVE,,""
"Assets/Prefabs/UI/Tournaments/TournamentRankingRow.prefab","RankingsCard/Rank","4",DYNAMIC_PLACEHOLDER,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentRankingRow.prefab","RankingsCard/Name+Level/NameLabel","GALADRIEL",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_GALADRIEL,,""
"Assets/Prefabs/UI/Tournaments/TournamentRankingRow.prefab","RankingsCard/Name+Level/Rarity+Level/RartityLabel ","RARE",STATIC_COPY,Rankings/Tournaments,N,,RARITY_RARE,REUSE_EXISTING,""
"Assets/Prefabs/UI/Tournaments/TournamentRankingRow.prefab","RankingsCard/Name+Level/Rarity+Level/LevelLabel "," - Lv 80",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_LV_80,,""
"Assets/Prefabs/UI/Tournaments/TournamentRankingRow.prefab","RankingsCard/RewardPoints/Background/NameLabel","72 STROKES",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_72_STROKES,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionCard.prefab","Chevron","›",DYNAMIC_PLACEHOLDER,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionCard.prefab","BadgePill/BadgeLabel","OPEN",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_OPEN,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionCard.prefab","EyebrowLabel","GOLFIN PRESENTS",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_GOLFIN_PRESENTS,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionCard.prefab","NameLabel","Lomond Open",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_LOMOND_OPEN,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionCard.prefab","ClubLabel","Lomond Golf Club · 18 Holes",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_LOMOND_GOLF_CLUB_18_HOLES,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionCard.prefab","DateLabel","Jun 20 — Jun 27",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_JUN_20_JUN_27,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionCard.prefab","FreeEntryBadge/FreeEntryLabel","FREE ENTRY",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_FREE_ENTRY,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionCard.prefab","PaidEntryBadge/EntryText","ENTRY",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_ENTRY,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionCard.prefab","PaidEntryBadge/PaidEntryAmount","500",DYNAMIC_PLACEHOLDER,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionCard.prefab","RewardAmountLabel","5,000",DYNAMIC_PLACEHOLDER,Rankings/Tournaments,N,,,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionCard.prefab","CtaGoldButton/PlayLable","SIGN UP",BOUND,Rankings/Tournaments,Y,BTN_START,,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionCard.prefab","CtaSilverButton/Text","CLOSE",STATIC_COPY,Rankings/Tournaments,N,,SETTINGS_CLOSE,REUSE_EXISTING,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionScreen.prefab","ContentArea/BarsArea/TabBar/DailyTab/Label","ALL",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_ALL,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionScreen.prefab","ContentArea/BarsArea/TabBar/WeeklyTab/Label","OPEN",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_OPEN,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionScreen.prefab","ContentArea/BarsArea/TabBar/MonthlyTab/Label","PLAYING",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_PLAYING,,""
"Assets/Prefabs/UI/Tournaments/TournamentSelectionScreen.prefab","ContentArea/BarsArea/TabBar/HistoryTab/Label","CLOSED",STATIC_COPY,Rankings/Tournaments,N,,RANKINGS_TOURNAMENTS_CLOSED,,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","BannerTitle","STANDARD CLUB 1",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_STANDARD_CLUB_1,,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","CountdownPill/CountdownLabel","ENDS IN: 1d 5h 25m 05 s",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_ENDS_IN_1D_5H_25M_05_S,,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","PitySection/PityRow1/PityLabel","Guaranteed A-rank or higher in at most",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_GUARANTEED_A_RANK_OR_HIGHER_IN_A,,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","PitySection/PityRow1/PityPill/PityCount","99<size=15.4> pulls</size>",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_99_SIZE_15_4_PULLS_SIZE,,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","PitySection/PityRow2/PityLabel","Guaranteed S-rank signal in at most",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_GUARANTEED_S_RANK_SIGNAL_IN_AT_M,,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","PitySection/PityRow2/PityPill/PityCount","99<size=15.4> pulls</size>",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_99_SIZE_15_4_PULLS_SIZE,,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","PitySection/PrizePreviewText","Common/Uncommon characters or clubs may also be obtained.",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_COMMON_UNCOMMON_CHARACTERS_OR_CL,,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","CostArea/CostRow1/CostText","COST",STATIC_COPY,Shop/Gacha,N,,MODAL_COST,REUSE_EXISTING,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","CostArea/CostRow1/CountLabel","x1",UNKNOWN,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","CostArea/CostRow2/CostText","COST",STATIC_COPY,Shop/Gacha,N,,MODAL_COST,REUSE_EXISTING,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","CostArea/CostRow2/CountLabel","x10",UNKNOWN,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","PullRow/PullX1Button/Label","PULL x1",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_PULL_X1,,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","PullRow/PullX10Button/Label","PULL x10",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_PULL_X10,,""
"Assets/Resources/Prefabs/Gacha/GachaBannerCard.prefab","RatesLabel","RULES
& RATES",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_RULES_RATES,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Ball.prefab","NameLabel","GOLFIN BALL",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_GOLFIN_BALL,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Ball.prefab","CtaGoldButton/PlayLable","BUY",BOUND,Shop/Gacha,Y,BTN_START,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Ball.prefab","StatRow_0/Val","+5",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Ball.prefab","StatRow_1/Val","+3",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Ball.prefab","StatRow_2/Val","+4",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Ball.prefab","StatRow_3/Val","+2",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Ball.prefab","StatRow_4/Val","+1",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Ball.prefab","PriceBox/Orig","",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Ball.prefab","PriceBox/Orig/Num","300",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Ball.prefab","PriceBox/SaleBG/Sale","",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Ball.prefab","PriceBox/SaleBG/Sale/Num","200",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Ball.prefab","HMid","Common",STATIC_COPY,Shop/Gacha,N,,RARITY_COMMON,REUSE_EXISTING,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","NameLabel","DRIVER G&F",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_DRIVER_G_F,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","CtaGoldButton/PlayLable","BUY",BOUND,Shop/Gacha,Y,BTN_START,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","DistRow/Txt","180 yd",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_180_YD,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","StatRow_0/Val","40",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","StatRow_1/Val","20",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","StatRow_2/Val","55",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","StatRow_3/Val","9",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","StatRow_4/Val","100/100",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","PriceBox/Orig","",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","PriceBox/Orig/Num","2,000",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","PriceBox/SaleBG/Sale","",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","PriceBox/SaleBG/Sale/Num","1,500",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","HMid","R",DYNAMIC_PLACEHOLDER,Shop/Gacha,N,,,,""
"Assets/Resources/Prefabs/Shop/GeneralShopCard_Club.prefab","HLevel","Lv 10/50",STATIC_COPY,Shop/Gacha,N,,SHOP_GACHA_LV_10_50,,""
"Assets/Scenes/Physics/LabScaffold.unity","Placeholder","100",DYNAMIC_PLACEHOLDER,Other,N,,,,""
"Assets/Scenes/Physics/LabScaffold.unity","SecondaryText","0 yrds",STATIC_COPY,Other,N,,OTHER_0_YRDS,,""
"Assets/Scenes/Physics/LabScaffold.unity","PrimaryText","DRIVER",STATIC_COPY,Other,N,,OTHER_DRIVER,,""
"Assets/Scenes/Physics/LabScaffold.unity","ALbl","Accuracy",STATIC_COPY,Other,N,,CLUB_ACCURACY,REUSE_EXISTING,""
"Assets/Scenes/Physics/LabScaffold.unity","YardsText","0.0 yd",STATIC_COPY,Other,N,,OTHER_0_0_YD,,""
"Assets/Scenes/Physics/LabScaffold.unity","PrimaryText","SPIN",STATIC_COPY,Other,N,,BALL_SPIN,REUSE_EXISTING,""
"Assets/Scenes/Physics/LabScaffold.unity","SecondaryText","\u221E",UNKNOWN,Other,N,,,,""
"Assets/Scenes/Physics/LabScaffold.unity","PctText","0%",DYNAMIC_PLACEHOLDER,Other,N,,,,""
"Assets/Scenes/Physics/LabScaffold.unity","Text","HOLE 1 - REGULAR",STATIC_COPY,Other,N,,OTHER_HOLE_1_REGULAR,,""
"Assets/Scenes/Physics/LabScaffold.unity","TurnLabel","YOUR TURN",STATIC_COPY,Other,N,,OTHER_YOUR_TURN,,""
"Assets/Scenes/Physics/LabScaffold.unity","Text","100\u200B",UNKNOWN,Other,N,,,,""
"Assets/Scenes/Physics/LabScaffold.unity","Title","- DEBUG SHOT -",STATIC_COPY,Other,N,,OTHER_DEBUG_SHOT,,""
"Assets/Scenes/Physics/LabScaffold.unity","Text","HOLE OUT",STATIC_COPY,Other,N,,OTHER_HOLE_OUT,,""
"Assets/Scenes/Physics/LabScaffold.unity","Lbl","Green",STATIC_COPY,Other,N,,OTHER_GREEN,,""
"Assets/Scenes/Physics/LabScaffold.unity","Lbl","Red",STATIC_COPY,Other,N,,OTHER_RED,,""
"Assets/Scenes/Physics/LabScaffold.unity","PLbl","Power (0-120)",STATIC_COPY,Other,N,,OTHER_POWER_0_120,,""
"Assets/Scenes/Physics/LabScaffold.unity","DistanceText","0 yds",STATIC_COPY,Other,N,,OTHER_0_YDS,,""
"Assets/Scenes/Physics/LabScaffold.unity","Text","TURN 1",STATIC_COPY,Other,N,,OTHER_TURN_1,,""
"Assets/Scenes/Physics/LabScaffold.unity","PrimaryText","STRAIGHT",STATIC_COPY,Other,N,,OTHER_STRAIGHT,,""
"Assets/Scenes/Physics/LabScaffold.unity","Text","USERNAME",STATIC_COPY,Other,N,,HOME_USERNAME,REUSE_EXISTING,""
"Assets/Scenes/Physics/LabScaffold.unity","Text","USERNAME",STATIC_COPY,Other,N,,HOME_USERNAME,REUSE_EXISTING,""
"Assets/Scenes/Physics/LabScaffold.unity","PrimaryText","GOLFIN",STATIC_COPY,Other,N,,OTHER_GOLFIN,,""
