# Clubs roster — 7 shipped rows preserved verbatim below; 792 generated rows appended
# by Tools/club-gen/generate_clubs.py (C2, 2026-08-19). Column info_ja appended (JA
# description; display wiring is a Claude Code task). Art refs use club_art_batches naming.
id,name,type,rarity,brand,basePower,baseAccuracy,baseLieResistance,baseLoft,maxDurability,baseDistance,ballSpeedMps,launchAngleDeg,spinRateRpm,expectedCarryYd,portraitSprite,portraitFull,controlSprite,startLevel,maxLevel,info,info_ja
club_pwedge_puttace_common,P.Wedge PUTT ACE,P.Wedge,Common,PUTT ACE,22,36,26,26,60,112,43.3,22.0,8272,123,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,10,39,PUTT ACE's entry-level pitching wedge carries green-side calm into every part of the bag.,PUTT ACEの入門用ピッチングウェッジ。グリーン際の冷静さをバッグ全体に。
club_pwedge_puttace_uncommon,P.Wedge PUTT ACE,P.Wedge,Uncommon,PUTT ACE,28,46,34,34,70,118,44.7,22.0,8448,130,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,40,79,PUTT ACE's step-up pitching wedge carries green-side calm into every part of the bag.,PUTT ACEの上位モデルのピッチングウェッジ。グリーン際の冷静さをバッグ全体に。
club_pwedge_puttace_rare,P.Wedge PUTT ACE,P.Wedge,Rare,PUTT ACE,34,56,41,41,80,125,46.2,22.0,8624,137,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,80,119,PUTT ACE's refined pitching wedge carries green-side calm into every part of the bag.,PUTT ACEの洗練されたピッチングウェッジ。グリーン際の冷静さをバッグ全体に。
club_pwedge_puttace_mythic,P.Wedge PUTT ACE,P.Wedge,Mythic,PUTT ACE,40,66,48,48,90,130,47.5,22.0,8800,143,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,120,159,PUTT ACE's elite pitching wedge carries green-side calm into every part of the bag.,PUTT ACEのエリート級のピッチングウェッジ。グリーン際の冷静さをバッグ全体に。
club_pwedge_puttace_legendary,P.Wedge PUTT ACE,P.Wedge,Legendary,PUTT ACE,47,76,55,55,100,136,48.7,22.0,8976,149,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,160,199,PUTT ACE's masterwork pitching wedge carries green-side calm into every part of the bag.,PUTT ACEの傑作級のピッチングウェッジ。グリーン際の冷静さをバッグ全体に。
club_pwedge_puttace_supreme,P.Wedge PUTT ACE,P.Wedge,Supreme,PUTT ACE,53,86,62,62,120,141,50.0,22.0,9152,155,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,200,239,PUTT ACE's flagship pitching wedge carries green-side calm into every part of the bag.,PUTT ACEの最高峰のピッチングウェッジ。グリーン際の冷静さをバッグ全体に。
club_awedge_puttace_common,A.Wedge PUTT ACE,A.Wedge,Common,PUTT ACE,16,33,33,32,60,100,40.6,24.0,8742,110,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,10,39,PUTT ACE's entry-level approach wedge carries green-side calm into every part of the bag.,PUTT ACEの入門用アプローチウェッジ。グリーン際の冷静さをバッグ全体に。
club_awedge_puttace_uncommon,A.Wedge PUTT ACE,A.Wedge,Uncommon,PUTT ACE,21,42,42,41,70,106,41.8,24.0,8928,116,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,40,79,PUTT ACE's step-up approach wedge carries green-side calm into every part of the bag.,PUTT ACEの上位モデルのアプローチウェッジ。グリーン際の冷静さをバッグ全体に。
club_awedge_puttace_rare,A.Wedge PUTT ACE,A.Wedge,Rare,PUTT ACE,25,51,51,49,80,111,43.1,24.0,9114,122,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,80,119,PUTT ACE's refined approach wedge carries green-side calm into every part of the bag.,PUTT ACEの洗練されたアプローチウェッジ。グリーン際の冷静さをバッグ全体に。
club_awedge_puttace_mythic,A.Wedge PUTT ACE,A.Wedge,Mythic,PUTT ACE,30,61,60,58,90,116,44.1,24.0,9300,127,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,120,159,PUTT ACE's elite approach wedge carries green-side calm into every part of the bag.,PUTT ACEのエリート級のアプローチウェッジ。グリーン際の冷静さをバッグ全体に。
club_awedge_puttace_legendary,A.Wedge PUTT ACE,A.Wedge,Legendary,PUTT ACE,34,70,69,67,100,121,45.4,24.0,9486,133,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,160,199,PUTT ACE's masterwork approach wedge carries green-side calm into every part of the bag.,PUTT ACEの傑作級のアプローチウェッジ。グリーン際の冷静さをバッグ全体に。
club_awedge_puttace_supreme,A.Wedge PUTT ACE,A.Wedge,Supreme,PUTT ACE,39,79,78,75,120,126,46.6,24.0,9672,139,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,200,239,PUTT ACE's flagship approach wedge carries green-side calm into every part of the bag.,PUTT ACEの最高峰のアプローチウェッジ。グリーン際の冷静さをバッグ全体に。
club_swedge_puttace_common,S.Wedge PUTT ACE,S.Wedge,Common,PUTT ACE,13,29,38,36,60,87,37.6,26.5,9212,96,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,10,39,PUTT ACE's entry-level sand wedge carries green-side calm into every part of the bag.,PUTT ACEの入門用サンドウェッジ。グリーン際の冷静さをバッグ全体に。
club_swedge_puttace_uncommon,S.Wedge PUTT ACE,S.Wedge,Uncommon,PUTT ACE,17,37,49,46,70,93,38.9,26.5,9408,102,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,40,79,PUTT ACE's step-up sand wedge carries green-side calm into every part of the bag.,PUTT ACEの上位モデルのサンドウェッジ。グリーン際の冷静さをバッグ全体に。
club_swedge_puttace_rare,S.Wedge PUTT ACE,S.Wedge,Rare,PUTT ACE,21,45,60,56,80,98,40.2,26.5,9604,108,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,80,119,PUTT ACE's refined sand wedge carries green-side calm into every part of the bag.,PUTT ACEの洗練されたサンドウェッジ。グリーン際の冷静さをバッグ全体に。
club_swedge_puttace_mythic,S.Wedge PUTT ACE,S.Wedge,Mythic,PUTT ACE,24,53,70,66,90,104,41.4,26.5,9800,114,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,120,159,PUTT ACE's elite sand wedge carries green-side calm into every part of the bag.,PUTT ACEのエリート級のサンドウェッジ。グリーン際の冷静さをバッグ全体に。
club_swedge_puttace_legendary,S.Wedge PUTT ACE,S.Wedge,Legendary,PUTT ACE,28,61,80,76,100,109,42.7,26.5,9996,120,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,160,199,PUTT ACE's masterwork sand wedge carries green-side calm into every part of the bag.,PUTT ACEの傑作級のサンドウェッジ。グリーン際の冷静さをバッグ全体に。
club_swedge_puttace_supreme,S.Wedge PUTT ACE,S.Wedge,Supreme,PUTT ACE,32,69,91,86,120,114,43.7,26.5,10192,125,S_Menu_Wedge_PUTTACE,Wedge-PuttAce,S_Controls_Wedge_PUTTACE,200,239,PUTT ACE's flagship sand wedge carries green-side calm into every part of the bag.,PUTT ACEの最高峰のサンドウェッジ。グリーン際の冷静さをバッグ全体に。
club_putter_puttace_common,Putter PUTT ACE,Putter,Common,PUTT ACE,16,48,18,3,60,30,5.0,5.0,0,30,S_Menu_Putter_PUTTACE,Putter-PuttAce,S_Controls_Putter_PUTTACE,10,39,PUTT ACE's entry-level putter carries green-side calm into every part of the bag.,PUTT ACEの入門用パター。グリーン際の冷静さをバッグ全体に。
club_putter_puttace_uncommon,Putter PUTT ACE,Putter,Uncommon,PUTT ACE,20,62,22,4,70,30,5.0,5.0,0,30,S_Menu_Putter_PUTTACE,Putter-PuttAce,S_Controls_Putter_PUTTACE,40,79,PUTT ACE's step-up putter carries green-side calm into every part of the bag.,PUTT ACEの上位モデルのパター。グリーン際の冷静さをバッグ全体に。
club_putter_puttace_rare,Putter PUTT ACE,Putter,Rare,PUTT ACE,24,75,27,4,80,30,5.0,5.0,0,30,S_Menu_Putter_PUTTACE,Putter-PuttAce,S_Controls_Putter_PUTTACE,80,119,PUTT ACE's refined putter carries green-side calm into every part of the bag.,PUTT ACEの洗練されたパター。グリーン際の冷静さをバッグ全体に。
club_putter_puttace_mythic,Putter PUTT ACE,Putter,Mythic,PUTT ACE,29,88,32,5,90,30,5.0,5.0,0,30,S_Menu_Putter_PUTTACE,Putter-PuttAce,S_Controls_Putter_PUTTACE,120,159,PUTT ACE's elite putter carries green-side calm into every part of the bag.,PUTT ACEのエリート級のパター。グリーン際の冷静さをバッグ全体に。
club_putter_puttace_legendary,Putter PUTT ACE,Putter,Legendary,PUTT ACE,33,101,37,6,100,30,5.0,5.0,0,30,S_Menu_Putter_PUTTACE,Putter-PuttAce,S_Controls_Putter_PUTTACE,160,199,PUTT ACE's masterwork putter carries green-side calm into every part of the bag.,PUTT ACEの傑作級のパター。グリーン際の冷静さをバッグ全体に。
club_putter_puttace_supreme,Putter PUTT ACE,Putter,Supreme,PUTT ACE,37,114,42,6,120,30,5.0,5.0,0,30,S_Menu_Putter_PUTTACE,Putter-PuttAce,S_Controls_Putter_PUTTACE,200,239,PUTT ACE's flagship putter carries green-side calm into every part of the bag.,PUTT ACEの最高峰のパター。グリーン際の冷静さをバッグ全体に。
club_driver_teepit_common,Driver TeePit WNDRWLL,Driver,Common,TeePit WNDRWLL,51,21,6,8,60,232,70.8,10.9,2525,255,S_Menu_Driver_TEEPIT,Driver-TeepitWndrwll,S_Controls_Driver_TEEPIT,10,39,The TeePit WNDRWLL entry-level driver launches high and hangs forever.,TeePit WNDRWLLの入門用ドライバー。高く打ち出し、いつまでも滞空する。
club_driver_teepit_uncommon,Driver TeePit WNDRWLL,Driver,Uncommon,TeePit WNDRWLL,65,27,8,11,70,243,73.3,10.9,2579,267,S_Menu_Driver_TEEPIT,Driver-TeepitWndrwll,S_Controls_Driver_TEEPIT,40,79,The TeePit WNDRWLL step-up driver launches high and hangs forever.,TeePit WNDRWLLの上位モデルのドライバー。高く打ち出し、いつまでも滞空する。
club_driver_teepit_rare,Driver TeePit WNDRWLL,Driver,Rare,TeePit WNDRWLL,79,32,9,13,80,255,76.0,10.9,2632,280,S_Menu_Driver_TEEPIT,Driver-TeepitWndrwll,S_Controls_Driver_TEEPIT,80,119,The TeePit WNDRWLL refined driver launches high and hangs forever.,TeePit WNDRWLLの洗練されたドライバー。高く打ち出し、いつまでも滞空する。
club_driver_teepit_mythic,Driver TeePit WNDRWLL,Driver,Mythic,TeePit WNDRWLL,94,38,11,15,90,267,78.8,10.9,2686,293,S_Menu_Driver_TEEPIT,Driver-TeepitWndrwll,S_Controls_Driver_TEEPIT,120,159,The TeePit WNDRWLL elite driver launches high and hangs forever.,TeePit WNDRWLLのエリート級のドライバー。高く打ち出し、いつまでも滞空する。
club_driver_teepit_legendary,Driver TeePit WNDRWLL,Driver,Legendary,TeePit WNDRWLL,108,44,13,18,100,277,81.1,10.9,2740,304,S_Menu_Driver_TEEPIT,Driver-TeepitWndrwll,S_Controls_Driver_TEEPIT,160,199,The TeePit WNDRWLL masterwork driver launches high and hangs forever.,TeePit WNDRWLLの傑作級のドライバー。高く打ち出し、いつまでも滞空する。
club_driver_teepit_supreme,Driver TeePit WNDRWLL,Driver,Supreme,TeePit WNDRWLL,120,49,14,20,120,288,83.6,10.9,2793,316,S_Menu_Driver_TEEPIT,Driver-TeepitWndrwll,S_Controls_Driver_TEEPIT,200,239,The TeePit WNDRWLL flagship driver launches high and hangs forever.,TeePit WNDRWLLの最高峰のドライバー。高く打ち出し、いつまでも滞空する。
club_wood_teepit_common,Wood TeePit WNDRWLL,Wood,Common,TeePit WNDRWLL,45,24,7,10,60,206,67.1,9.2,3436,226,S_Menu_Wood_TEEPIT,Wood-TeepitWndrwll,S_Controls_Wood_TEEPIT,10,39,The TeePit WNDRWLL entry-level fairway wood launches high and hangs forever.,TeePit WNDRWLLの入門用ウッド。高く打ち出し、いつまでも滞空する。
club_wood_teepit_uncommon,Wood TeePit WNDRWLL,Wood,Uncommon,TeePit WNDRWLL,58,30,9,13,70,216,69.3,9.2,3509,237,S_Menu_Wood_TEEPIT,Wood-TeepitWndrwll,S_Controls_Wood_TEEPIT,40,79,The TeePit WNDRWLL step-up fairway wood launches high and hangs forever.,TeePit WNDRWLLの上位モデルのウッド。高く打ち出し、いつまでも滞空する。
club_wood_teepit_rare,Wood TeePit WNDRWLL,Wood,Rare,TeePit WNDRWLL,70,37,11,16,80,226,71.6,9.2,3582,248,S_Menu_Wood_TEEPIT,Wood-TeepitWndrwll,S_Controls_Wood_TEEPIT,80,119,The TeePit WNDRWLL refined fairway wood launches high and hangs forever.,TeePit WNDRWLLの洗練されたウッド。高く打ち出し、いつまでも滞空する。
club_wood_teepit_mythic,Wood TeePit WNDRWLL,Wood,Mythic,TeePit WNDRWLL,82,43,13,19,90,235,73.7,9.2,3655,258,S_Menu_Wood_TEEPIT,Wood-TeepitWndrwll,S_Controls_Wood_TEEPIT,120,159,The TeePit WNDRWLL elite fairway wood launches high and hangs forever.,TeePit WNDRWLLのエリート級のウッド。高く打ち出し、いつまでも滞空する。
club_wood_teepit_legendary,Wood TeePit WNDRWLL,Wood,Legendary,TeePit WNDRWLL,95,49,15,22,100,244,75.8,9.2,3728,268,S_Menu_Wood_TEEPIT,Wood-TeepitWndrwll,S_Controls_Wood_TEEPIT,160,199,The TeePit WNDRWLL masterwork fairway wood launches high and hangs forever.,TeePit WNDRWLLの傑作級のウッド。高く打ち出し、いつまでも滞空する。
club_wood_teepit_supreme,Wood TeePit WNDRWLL,Wood,Supreme,TeePit WNDRWLL,107,56,17,25,120,253,77.9,9.2,3801,278,S_Menu_Wood_TEEPIT,Wood-TeepitWndrwll,S_Controls_Wood_TEEPIT,200,239,The TeePit WNDRWLL flagship fairway wood launches high and hangs forever.,TeePit WNDRWLLの最高峰のウッド。高く打ち出し、いつまでも滞空する。
club_iron_teepit_common,Iron 5 TeePit WNDRWLL,Iron,Common,TeePit WNDRWLL,39,30,12,18,60,144,49.6,16.3,6671,158,S_Menu_Iron_TEEPIT,Iron-TeepitWndrwll,S_Controls_Iron_TEEPIT,10,39,The TeePit WNDRWLL entry-level 5-iron launches high and hangs forever.,TeePit WNDRWLLの入門用アイアン。高く打ち出し、いつまでも滞空する。
club_iron_teepit_uncommon,Iron 5 TeePit WNDRWLL,Iron,Uncommon,TeePit WNDRWLL,50,38,15,22,70,151,51.2,16.3,6813,166,S_Menu_Iron_TEEPIT,Iron-TeepitWndrwll,S_Controls_Iron_TEEPIT,40,79,The TeePit WNDRWLL step-up 5-iron launches high and hangs forever.,TeePit WNDRWLLの上位モデルのアイアン。高く打ち出し、いつまでも滞空する。
club_iron_teepit_rare,Iron 5 TeePit WNDRWLL,Iron,Rare,TeePit WNDRWLL,61,47,19,27,80,159,53.1,16.3,6955,175,S_Menu_Iron_TEEPIT,Iron-TeepitWndrwll,S_Controls_Iron_TEEPIT,80,119,The TeePit WNDRWLL refined 5-iron launches high and hangs forever.,TeePit WNDRWLLの洗練されたアイアン。高く打ち出し、いつまでも滞空する。
club_iron_teepit_mythic,Iron 5 TeePit WNDRWLL,Iron,Mythic,TeePit WNDRWLL,72,55,22,32,90,167,55.0,16.3,7097,184,S_Menu_Iron_TEEPIT,Iron-TeepitWndrwll,S_Controls_Iron_TEEPIT,120,159,The TeePit WNDRWLL elite 5-iron launches high and hangs forever.,TeePit WNDRWLLのエリート級のアイアン。高く打ち出し、いつまでも滞空する。
club_iron_teepit_legendary,Iron 5 TeePit WNDRWLL,Iron,Legendary,TeePit WNDRWLL,82,63,25,37,100,175,56.7,16.3,7239,192,S_Menu_Iron_TEEPIT,Iron-TeepitWndrwll,S_Controls_Iron_TEEPIT,160,199,The TeePit WNDRWLL masterwork 5-iron launches high and hangs forever.,TeePit WNDRWLLの傑作級のアイアン。高く打ち出し、いつまでも滞空する。
club_iron_teepit_supreme,Iron 5 TeePit WNDRWLL,Iron,Supreme,TeePit WNDRWLL,93,72,29,41,120,182,58.3,16.3,7381,200,S_Menu_Iron_TEEPIT,Iron-TeepitWndrwll,S_Controls_Iron_TEEPIT,200,239,The TeePit WNDRWLL flagship 5-iron launches high and hangs forever.,TeePit WNDRWLLの最高峰のアイアン。高く打ち出し、いつまでも滞空する。
club_pwedge_teepit_common,P.Wedge TeePit WNDRWLL,P.Wedge,Common,TeePit WNDRWLL,27,33,26,31,60,117,44.5,22.0,8272,129,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,10,39,The TeePit WNDRWLL entry-level pitching wedge launches high and hangs forever.,TeePit WNDRWLLの入門用ピッチングウェッジ。高く打ち出し、いつまでも滞空する。
club_pwedge_teepit_uncommon,P.Wedge TeePit WNDRWLL,P.Wedge,Uncommon,TeePit WNDRWLL,35,42,34,40,70,124,46.0,22.0,8448,136,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,40,79,The TeePit WNDRWLL step-up pitching wedge launches high and hangs forever.,TeePit WNDRWLLの上位モデルのピッチングウェッジ。高く打ち出し、いつまでも滞空する。
club_pwedge_teepit_rare,P.Wedge TeePit WNDRWLL,P.Wedge,Rare,TeePit WNDRWLL,42,51,41,48,80,130,47.5,22.0,8624,143,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,80,119,The TeePit WNDRWLL refined pitching wedge launches high and hangs forever.,TeePit WNDRWLLの洗練されたピッチングウェッジ。高く打ち出し、いつまでも滞空する。
club_pwedge_teepit_mythic,P.Wedge TeePit WNDRWLL,P.Wedge,Mythic,TeePit WNDRWLL,50,60,48,57,90,136,48.7,22.0,8800,149,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,120,159,The TeePit WNDRWLL elite pitching wedge launches high and hangs forever.,TeePit WNDRWLLのエリート級のピッチングウェッジ。高く打ち出し、いつまでも滞空する。
club_pwedge_teepit_legendary,P.Wedge TeePit WNDRWLL,P.Wedge,Legendary,TeePit WNDRWLL,57,69,55,65,100,141,50.0,22.0,8976,155,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,160,199,The TeePit WNDRWLL masterwork pitching wedge launches high and hangs forever.,TeePit WNDRWLLの傑作級のピッチングウェッジ。高く打ち出し、いつまでも滞空する。
club_pwedge_teepit_supreme,P.Wedge TeePit WNDRWLL,P.Wedge,Supreme,TeePit WNDRWLL,64,78,62,74,120,147,51.2,22.0,9152,161,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,200,239,The TeePit WNDRWLL flagship pitching wedge launches high and hangs forever.,TeePit WNDRWLLの最高峰のピッチングウェッジ。高く打ち出し、いつまでも滞空する。
club_awedge_teepit_common,A.Wedge TeePit WNDRWLL,A.Wedge,Common,TeePit WNDRWLL,20,30,33,38,60,104,41.4,24.0,8742,114,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,10,39,The TeePit WNDRWLL entry-level approach wedge launches high and hangs forever.,TeePit WNDRWLLの入門用アプローチウェッジ。高く打ち出し、いつまでも滞空する。
club_awedge_teepit_uncommon,A.Wedge TeePit WNDRWLL,A.Wedge,Uncommon,TeePit WNDRWLL,25,38,42,48,70,109,42.7,24.0,8928,120,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,40,79,The TeePit WNDRWLL step-up approach wedge launches high and hangs forever.,TeePit WNDRWLLの上位モデルのアプローチウェッジ。高く打ち出し、いつまでも滞空する。
club_awedge_teepit_rare,A.Wedge TeePit WNDRWLL,A.Wedge,Rare,TeePit WNDRWLL,31,47,51,58,80,115,43.9,24.0,9114,126,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,80,119,The TeePit WNDRWLL refined approach wedge launches high and hangs forever.,TeePit WNDRWLLの洗練されたアプローチウェッジ。高く打ち出し、いつまでも滞空する。
club_awedge_teepit_mythic,A.Wedge TeePit WNDRWLL,A.Wedge,Mythic,TeePit WNDRWLL,36,55,60,68,90,121,45.4,24.0,9300,133,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,120,159,The TeePit WNDRWLL elite approach wedge launches high and hangs forever.,TeePit WNDRWLLのエリート級のアプローチウェッジ。高く打ち出し、いつまでも滞空する。
club_awedge_teepit_legendary,A.Wedge TeePit WNDRWLL,A.Wedge,Legendary,TeePit WNDRWLL,42,63,69,79,100,126,46.6,24.0,9486,139,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,160,199,The TeePit WNDRWLL masterwork approach wedge launches high and hangs forever.,TeePit WNDRWLLの傑作級のアプローチウェッジ。高く打ち出し、いつまでも滞空する。
club_awedge_teepit_supreme,A.Wedge TeePit WNDRWLL,A.Wedge,Supreme,TeePit WNDRWLL,47,72,78,89,120,132,47.9,24.0,9672,145,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,200,239,The TeePit WNDRWLL flagship approach wedge launches high and hangs forever.,TeePit WNDRWLLの最高峰のアプローチウェッジ。高く打ち出し、いつまでも滞空する。
club_swedge_teepit_common,S.Wedge TeePit WNDRWLL,S.Wedge,Common,TeePit WNDRWLL,16,26,38,43,60,91,38.5,26.5,9212,100,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,10,39,The TeePit WNDRWLL entry-level sand wedge launches high and hangs forever.,TeePit WNDRWLLの入門用サンドウェッジ。高く打ち出し、いつまでも滞空する。
club_swedge_teepit_uncommon,S.Wedge TeePit WNDRWLL,S.Wedge,Uncommon,TeePit WNDRWLL,21,34,49,55,70,96,39.7,26.5,9408,106,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,40,79,The TeePit WNDRWLL step-up sand wedge launches high and hangs forever.,TeePit WNDRWLLの上位モデルのサンドウェッジ。高く打ち出し、いつまでも滞空する。
club_swedge_teepit_rare,S.Wedge TeePit WNDRWLL,S.Wedge,Rare,TeePit WNDRWLL,25,41,60,66,80,102,41.0,26.5,9604,112,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,80,119,The TeePit WNDRWLL refined sand wedge launches high and hangs forever.,TeePit WNDRWLLの洗練されたサンドウェッジ。高く打ち出し、いつまでも滞空する。
club_swedge_teepit_mythic,S.Wedge TeePit WNDRWLL,S.Wedge,Mythic,TeePit WNDRWLL,30,48,70,78,90,107,42.2,26.5,9800,118,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,120,159,The TeePit WNDRWLL elite sand wedge launches high and hangs forever.,TeePit WNDRWLLのエリート級のサンドウェッジ。高く打ち出し、いつまでも滞空する。
club_swedge_teepit_legendary,S.Wedge TeePit WNDRWLL,S.Wedge,Legendary,TeePit WNDRWLL,34,55,80,90,100,113,43.5,26.5,9996,124,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,160,199,The TeePit WNDRWLL masterwork sand wedge launches high and hangs forever.,TeePit WNDRWLLの傑作級のサンドウェッジ。高く打ち出し、いつまでも滞空する。
club_swedge_teepit_supreme,S.Wedge TeePit WNDRWLL,S.Wedge,Supreme,TeePit WNDRWLL,39,62,91,101,120,119,45.0,26.5,10192,131,S_Menu_Wedge_TEEPIT,Wedge-TeepitWndrwll,S_Controls_Wedge_TEEPIT,200,239,The TeePit WNDRWLL flagship sand wedge launches high and hangs forever.,TeePit WNDRWLLの最高峰のサンドウェッジ。高く打ち出し、いつまでも滞空する。
club_putter_teepit_common,Putter TeePit WNDRWLL,Putter,Common,TeePit WNDRWLL,19,44,18,3,60,30,5.0,5.0,0,30,S_Menu_Putter_TEEPIT,Putter-TeepitWndrwll,S_Controls_Putter_TEEPIT,10,39,The TeePit WNDRWLL entry-level putter launches high and hangs forever.,TeePit WNDRWLLの入門用パター。高く打ち出し、いつまでも滞空する。
club_putter_teepit_uncommon,Putter TeePit WNDRWLL,Putter,Uncommon,TeePit WNDRWLL,25,56,22,4,70,30,5.0,5.0,0,30,S_Menu_Putter_TEEPIT,Putter-TeepitWndrwll,S_Controls_Putter_TEEPIT,40,79,The TeePit WNDRWLL step-up putter launches high and hangs forever.,TeePit WNDRWLLの上位モデルのパター。高く打ち出し、いつまでも滞空する。
club_putter_teepit_rare,Putter TeePit WNDRWLL,Putter,Rare,TeePit WNDRWLL,30,68,27,5,80,30,5.0,5.0,0,30,S_Menu_Putter_TEEPIT,Putter-TeepitWndrwll,S_Controls_Putter_TEEPIT,80,119,The TeePit WNDRWLL refined putter launches high and hangs forever.,TeePit WNDRWLLの洗練されたパター。高く打ち出し、いつまでも滞空する。
club_putter_teepit_mythic,Putter TeePit WNDRWLL,Putter,Mythic,TeePit WNDRWLL,35,80,32,6,90,30,5.0,5.0,0,30,S_Menu_Putter_TEEPIT,Putter-TeepitWndrwll,S_Controls_Putter_TEEPIT,120,159,The TeePit WNDRWLL elite putter launches high and hangs forever.,TeePit WNDRWLLのエリート級のパター。高く打ち出し、いつまでも滞空する。
club_putter_teepit_legendary,Putter TeePit WNDRWLL,Putter,Legendary,TeePit WNDRWLL,40,92,37,7,100,30,5.0,5.0,0,30,S_Menu_Putter_TEEPIT,Putter-TeepitWndrwll,S_Controls_Putter_TEEPIT,160,199,The TeePit WNDRWLL masterwork putter launches high and hangs forever.,TeePit WNDRWLLの傑作級のパター。高く打ち出し、いつまでも滞空する。
club_putter_teepit_supreme,Putter TeePit WNDRWLL,Putter,Supreme,TeePit WNDRWLL,46,104,42,8,120,30,5.0,5.0,0,30,S_Menu_Putter_TEEPIT,Putter-TeepitWndrwll,S_Controls_Putter_TEEPIT,200,239,The TeePit WNDRWLL flagship putter launches high and hangs forever.,TeePit WNDRWLLの最高峰のパター。高く打ち出し、いつまでも滞空する。
club_driver_tifto_common,Driver TIFTO,Driver,Common,TIFTO,42,21,6,7,71,223,68.7,10.9,2525,245,S_Menu_Driver_TIFTO,Driver-Tifto,S_Controls_Driver_TIFTO,10,39,"TIFTO's entry-level driver — industrial-grade, over-built, practically immortal.",TIFTOの入門用ドライバー。工業製品級の頑丈さ、ほぼ不滅。
club_driver_tifto_uncommon,Driver TIFTO,Driver,Uncommon,TIFTO,54,27,8,9,83,234,71.2,10.9,2579,257,S_Menu_Driver_TIFTO,Driver-Tifto,S_Controls_Driver_TIFTO,40,79,"TIFTO's step-up driver — industrial-grade, over-built, practically immortal.",TIFTOの上位モデルのドライバー。工業製品級の頑丈さ、ほぼ不滅。
club_driver_tifto_rare,Driver TIFTO,Driver,Rare,TIFTO,65,32,9,11,94,246,74.0,10.9,2632,270,S_Menu_Driver_TIFTO,Driver-Tifto,S_Controls_Driver_TIFTO,80,119,"TIFTO's refined driver — industrial-grade, over-built, practically immortal.",TIFTOの洗練されたドライバー。工業製品級の頑丈さ、ほぼ不滅。
